unit,time,operational_set1,operational_set2,operational_set3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,cluster,stages,agg_cluster,time_to_next_stage
20,176,-0.0,0.0003,100.0,518.67,642.2,1579.36,1404.48,14.62,21.6,556.73,2388.02,9059.23,1.3,47.13,523.6,2388.08,8145.44,8.3483,0.03,391,2388,100.0,39.11,23.4185,4,4,-1,1.0
20,177,-0.0015,0.0001,100.0,518.67,642.92,1592.53,1414.73,14.62,21.61,553.3,2388.22,9063.23,1.3,47.74,520.56,2388.17,8144.99,8.4738,0.03,395,2388,100.0,38.69,23.1155,2,0,-1,1.0
20,177,-0.0036,-0.0005,100.0,518.67,641.86,1577.87,1403.56,14.62,21.6,556.52,2388.12,9066.77,1.3,47.38,523.66,2388.09,8143.57,8.3406,0.03,391,2388,100.0,38.99,23.4226,4,4,4,1.0
20,178,-0.0001,-0.0004,100.0,518.67,642.7,1594.94,1411.79,14.62,21.61,552.8,2388.18,9058.22,1.3,47.9,521.19,2388.16,8141.85,8.4416,0.03,395,2388,100.0,38.53,23.3174,0,3,0,1.0
20,178,-0.0042,-0.0002,100.0,518.67,642.05,1582.1,1391.28,14.62,21.6,556.62,2388.1,9059.64,1.3,47.24,524.31,2388.07,8144.91,8.4153,0.03,392,2388,100.0,39.26,23.496,4,4,-1,1.0
20,179,-0.0008,0.0001,100.0,518.67,643.64,1599.76,1415.72,14.62,21.61,552.81,2388.2,9071.01,1.3,47.82,520.82,2388.12,8141.76,8.4593,0.03,396,2388,100.0,38.59,23.2629,2,0,-1,1.0
20,179,0.0015,0.0002,100.0,518.67,642.45,1583.95,1397.96,14.62,21.6,556.49,2388.05,9060.81,1.3,47.3,524.6,2388.05,8139.86,8.3385,0.03,391,2388,100.0,39.21,23.4543,4,4,-1,1.0
20,180,0.0021,0.0005,100.0,518.67,642.95,1597.33,1414.35,14.62,21.61,551.96,2388.18,9068.92,1.3,47.74,520.87,2388.17,8146.98,8.4623,0.03,394,2388,100.0,38.66,23.1929,2,0,-1,1.0
20,180,-0.0004,0.0004,100.0,518.67,642.16,1584.99,1395.28,14.62,21.6,556.42,2388.01,9064.59,1.3,47.19,524.71,2388.07,8145.55,8.321,0.03,391,2388,100.0,39.16,23.5037,4,4,-1,1.0
20,181,0.0006,-0.0003,100.0,518.67,643.08,1595.05,1420.56,14.62,21.61,553.02,2388.14,9061.36,1.3,47.7,521.1,2388.16,8148.37,8.4378,0.03,395,2388,100.0,38.6,23.1033,2,0,-1,1.0
20,181,0.0042,-0.0004,100.0,518.67,642.09,1583.03,1403.75,14.62,21.6,556.4,2388.08,9058.83,1.3,47.2,524.43,2388.08,8140.45,8.3675,0.03,393,2388,100.0,39.34,23.38,4,4,-1,1.0
20,182,0.0037,0.0004,100.0,518.67,642.76,1603.03,1422.16,14.62,21.61,552.85,2388.16,9069.1,1.3,47.82,520.54,2388.1,8145.94,8.4591,0.03,394,2388,100.0,38.76,23.1215,2,0,-1,1.0
20,182,0.0007,-0.0005,100.0,518.67,642.21,1574.96,1398.69,14.62,21.6,556.29,2388.1,9063.42,1.3,47.25,524.34,2388.07,8143.17,8.3361,0.03,392,2388,100.0,39.21,23.547,4,4,-1,1.0
20,183,-0.002,-0.0001,100.0,518.67,642.95,1595.68,1412.47,14.62,21.61,553.04,2388.13,9060.74,1.3,47.71,520.87,2388.1,8143.13,8.5117,0.03,395,2388,100.0,38.67,23.2129,0,3,-1,1.0
20,183,-0.0041,0.0004,100.0,518.67,642.57,1586.16,1396.21,14.62,21.6,556.23,2388.05,9060.27,1.3,47.22,524.36,2388.06,8142.58,8.3281,0.03,392,2388,100.0,39.19,23.5095,4,4,-1,1.0
20,184,0.0005,0.0001,100.0,518.67,643.39,1596.49,1418.07,14.62,21.61,552.77,2388.2,9067.44,1.3,47.6,520.89,2388.14,8141.58,8.4635,0.03,394,2388,100.0,38.49,23.2477,2,0,-1,1.0
20,184,0.0025,-0.0001,100.0,518.67,641.83,1578.79,1400.21,14.62,21.6,556.59,2388.07,9060.19,1.3,47.38,524.69,2388.1,8140.53,8.3735,0.03,392,2388,100.0,39.08,23.6386,4,4,-1,1.0
20,185,0.0033,0.0001,100.0,518.67,643.15,1597.62,1420.81,14.62,21.61,552.95,2388.11,9061.44,1.3,47.78,520.78,2388.17,8141.49,8.5035,0.03,396,2388,100.0,38.59,23.236,2,0,-1,1.0
20,185,-0.0006,0.0004,100.0,518.67,642.34,1587.35,1401.38,14.62,21.6,555.85,2388.05,9056.57,1.3,47.33,524.64,2388.0,8140.5,8.3837,0.03,391,2388,100.0,39.16,23.5437,4,4,-1,1.0
20,186,0.0008,-0.0,100.0,518.67,643.11,1600.42,1422.57,14.62,21.61,551.93,2388.18,9067.21,1.3,47.82,520.94,2388.09,8141.72,8.4512,0.03,394,2388,100.0,38.63,23.1286,2,0,0,1.0
20,186,0.0004,-0.0003,100.0,518.67,642.89,1594.15,1399.14,14.62,21.6,556.59,2388.01,9057.98,1.3,47.09,524.38,2388.1,8144.44,8.3618,0.03,393,2388,100.0,39.16,23.556,4,4,4,1.0
20,187,0.0017,0.0001,100.0,518.67,643.1,1598.74,1421.44,14.62,21.61,552.81,2388.11,9070.41,1.3,47.8,521.38,2388.16,8150.52,8.44,0.03,395,2388,100.0,38.66,23.3172,2,0,-1,1.0
20,187,0.0027,-0.0005,100.0,518.67,642.32,1591.11,1393.16,14.62,21.6,556.52,2388.11,9066.98,1.3,47.29,524.12,2388.05,8141.48,8.367,0.03,391,2388,100.0,39.2,23.5264,4,4,-1,1.0
20,188,0.0044,0.0003,100.0,518.67,643.5,1597.0,1421.45,14.62,21.61,552.12,2388.2,9067.56,1.3,47.97,520.92,2388.14,8143.25,8.4837,0.03,395,2388,100.0,38.72,23.2216,2,0,-1,1.0
20,188,-0.001,-0.0001,100.0,518.67,642.25,1582.69,1395.15,14.62,21.6,556.12,2388.1,9055.65,1.3,47.22,524.39,2388.08,8142.24,8.3674,0.03,390,2388,100.0,38.95,23.4763,4,4,-1,1.0
20,189,0.0022,-0.0004,100.0,518.67,643.05,1594.45,1418.05,14.62,21.61,552.74,2388.11,9064.61,1.3,47.89,521.26,2388.19,8144.31,8.4764,0.03,395,2388,100.0,38.61,23.2704,2,0,-1,1.0
20,189,-0.0025,0.0005,100.0,518.67,642.37,1584.59,1397.84,14.62,21.6,556.07,2388.1,9060.36,1.3,47.48,524.53,2388.06,8142.86,8.3197,0.03,391,2388,100.0,39.05,23.5602,4,4,-1,1.0
20,190,0.0018,-0.0002,100.0,518.67,643.63,1591.84,1416.25,14.62,21.61,552.56,2388.23,9062.61,1.3,47.64,520.29,2388.14,8144.78,8.5047,0.03,394,2388,100.0,38.52,23.2866,2,0,-1,1.0
20,190,0.0045,-0.0005,100.0,518.67,642.26,1582.77,1400.32,14.62,21.6,556.17,2388.07,9060.03,1.3,47.22,524.43,2388.1,8144.22,8.3838,0.03,392,2388,100.0,39.26,23.5922,4,4,-1,1.0
20,191,0.0028,0.0004,100.0,518.67,643.05,1597.64,1420.17,14.62,21.61,552.05,2388.18,9072.36,1.3,47.8,520.66,2388.18,8145.81,8.4617,0.03,395,2388,100.0,38.67,23.1973,2,0,-1,1.0
20,191,0.0005,0.0003,100.0,518.67,642.11,1582.72,1392.52,14.62,21.6,556.22,2388.01,9063.55,1.3,47.35,523.83,2388.05,8140.36,8.3327,0.03,392,2388,100.0,39.11,23.5251,4,4,-1,1.0
20,192,-0.0004,0.0001,100.0,518.67,643.36,1597.5,1417.58,14.62,21.61,552.72,2388.19,9063.84,1.3,47.87,520.06,2388.19,8143.43,8.4928,0.03,396,2388,100.0,38.63,23.261,2,0,-1,1.0
20,192,-0.0,-0.0,100.0,518.67,642.23,1590.75,1398.03,14.62,21.59,556.81,2388.0,9066.6,1.3,47.04,524.3,2388.03,8142.24,8.3351,0.03,392,2388,100.0,39.18,23.4147,4,4,-1,1.0
20,193,0.0018,-0.0003,100.0,518.67,643.22,1592.26,1418.62,14.62,21.61,552.52,2388.14,9072.95,1.3,48.1,520.21,2388.16,8140.34,8.4537,0.03,395,2388,100.0,38.68,23.1715,2,0,-1,1.0
20,193,-0.0017,-0.0001,100.0,518.67,641.51,1584.09,1391.97,14.62,21.6,556.94,2388.07,9052.11,1.3,47.49,524.16,2388.08,8143.88,8.3568,0.03,393,2388,100.0,39.45,23.5015,4,4,-1,1.0
20,194,-0.0011,-0.0003,100.0,518.67,643.63,1593.07,1420.46,14.62,21.61,551.95,2388.22,9067.53,1.3,47.93,520.44,2388.1,8143.64,8.473,0.03,395,2388,100.0,38.63,23.1526,2,0,-1,1.0
20,194,0.0037,0.0,100.0,518.67,641.87,1582.68,1399.22,14.62,21.6,556.88,2388.09,9061.52,1.3,47.31,524.12,2388.04,8148.03,8.3552,0.03,392,2388,100.0,39.14,23.4537,4,4,-1,1.0
20,195,0.0007,0.0001,100.0,518.67,643.17,1596.56,1413.66,14.62,21.61,552.89,2388.19,9063.72,1.3,47.72,520.91,2388.17,8143.27,8.5006,0.03,395,2388,100.0,38.65,23.1441,2,0,-1,1.0
20,195,-0.0031,-0.0004,100.0,518.67,642.49,1587.73,1395.35,14.62,21.6,555.87,2388.11,9063.36,1.3,47.17,524.7,2388.06,8145.17,8.3794,0.03,392,2388,100.0,39.23,23.4981,4,4,-1,1.0
20,196,-0.0002,-0.0004,100.0,518.67,642.89,1601.31,1422.88,14.62,21.61,551.74,2388.21,9063.5,1.3,47.88,520.7,2388.24,8143.94,8.4568,0.03,394,2388,100.0,38.74,23.0713,2,0,-1,1.0
20,196,-0.0017,0.0003,100.0,518.67,642.49,1581.73,1398.15,14.62,21.6,556.53,2388.04,9070.43,1.3,47.35,524.59,2388.07,8145.03,8.3821,0.03,390,2388,100.0,39.22,23.4631,4,4,-1,1.0
20,197,-0.0025,0.0004,100.0,518.67,642.81,1594.41,1411.02,14.62,21.61,552.88,2388.15,9066.44,1.3,47.99,520.28,2388.21,8140.37,8.4787,0.03,395,2388,100.0,38.68,23.1269,2,0,-1,1.0
20,197,0.0003,0.0002,100.0,518.67,641.98,1592.19,1402.49,14.62,21.6,556.36,2388.06,9064.75,1.3,47.28,524.26,2388.07,8150.45,8.3293,0.03,392,2388,100.0,39.13,23.4464,4,4,-1,1.0
20,198,-0.0019,-0.0004,100.0,518.67,642.69,1599.15,1421.81,14.62,21.61,552.03,2388.19,9062.13,1.3,47.9,521.2,2388.18,8139.42,8.484,0.03,394,2388,100.0,38.55,23.1019,2,0,-1,1.0
20,198,0.0028,-0.0003,100.0,518.67,642.36,1580.96,1402.22,14.62,21.6,555.99,2388.04,9059.86,1.3,47.47,524.51,2388.11,8140.58,8.3795,0.03,392,2388,100.0,39.26,23.4624,4,4,-1,1.0
20,199,0.0035,0.0004,100.0,518.67,643.57,1591.15,1418.58,14.62,21.61,552.39,2388.15,9066.65,1.3,48.06,520.81,2388.18,8142.44,8.5218,0.03,394,2388,100.0,38.63,23.2158,2,0,-1,1.0
20,199,-0.0021,0.0004,100.0,518.67,642.2,1582.65,1400.22,14.62,21.6,557.42,2388.11,9064.57,1.3,47.25,524.28,2388.04,8149.05,8.3523,0.03,393,2388,100.0,39.11,23.611,4,4,-1,1.0
20,200,0.0006,0.0001,100.0,518.67,642.95,1595.89,1422.65,14.62,21.61,552.27,2388.15,9067.13,1.3,47.86,520.99,2388.15,8143.12,8.4909,0.03,395,2388,100.0,38.52,23.2385,2,0,0,1.0
20,200,-0.0011,-0.0001,100.0,518.67,642.03,1584.05,1401.08,14.62,21.6,556.51,2388.1,9060.42,1.3,47.09,524.94,2387.98,8144.81,8.3046,0.03,392,2388,100.0,39.05,23.4829,4,4,4,1.0
20,201,-0.0034,0.0002,100.0,518.67,643.24,1593.58,1417.28,14.62,21.61,551.49,2388.21,9065.01,1.3,47.92,520.29,2388.18,8143.49,8.4816,0.03,395,2388,100.0,38.52,23.07,2,0,-1,1.0
20,201,-0.0,0.0003,100.0,518.67,642.21,1582.23,1396.4,14.62,21.6,555.93,2388.07,9060.4,1.3,47.24,524.63,2388.1,8144.54,8.3421,0.03,391,2388,100.0,39.18,23.4863,4,4,-1,1.0
20,202,0.0021,0.0003,100.0,518.67,643.03,1588.35,1415.63,14.62,21.61,552.29,2388.21,9071.69,1.3,47.84,520.29,2388.23,8144.02,8.4862,0.03,395,2388,100.0,38.67,23.221,2,0,0,1.0
20,202,0.0013,0.0004,100.0,518.67,642.51,1591.68,1396.75,14.62,21.6,557.23,2388.09,9064.44,1.3,47.4,525.19,2388.01,8147.97,8.3261,0.03,391,2388,100.0,39.04,23.4755,4,4,-1,1.0
20,203,0.0004,-0.0005,100.0,518.67,643.5,1600.79,1421.12,14.62,21.61,552.29,2388.16,9071.4,1.3,47.76,520.46,2388.23,8141.57,8.459,0.03,396,2388,100.0,38.58,23.0613,2,0,-1,1.0
20,203,0.0005,0.0005,100.0,518.67,642.21,1583.06,1394.07,14.62,21.59,558.32,2388.05,9067.76,1.3,47.39,524.9,2388.03,8147.62,8.3441,0.03,393,2388,100.0,39.15,23.4668,4,4,-1,1.0
20,204,-0.002,0.0003,100.0,518.67,642.54,1601.47,1433.21,14.62,21.61,552.04,2388.16,9067.04,1.3,48.15,519.72,2388.17,8140.49,8.4656,0.03,396,2388,100.0,38.47,23.1044,2,0,-1,1.0
20,204,0.0022,-0.0002,100.0,518.67,642.11,1585.66,1401.12,14.62,21.6,556.85,2388.1,9059.27,1.3,47.31,525.02,2388.05,8140.27,8.3795,0.03,392,2388,100.0,39.18,23.5647,4,4,-1,1.0
20,205,0.0008,-0.0003,100.0,518.67,642.6,1594.3,1425.26,14.62,21.61,552.45,2388.24,9075.76,1.3,47.72,520.23,2388.23,8142.39,8.4833,0.03,395,2388,100.0,38.6,23.1094,2,0,-1,1.0
20,205,0.001,-0.0003,100.0,518.67,642.31,1582.24,1397.47,14.62,21.6,557.04,2388.07,9066.05,1.3,47.3,524.44,2388.12,8143.83,8.3484,0.03,392,2388,100.0,39.02,23.3294,4,4,-1,1.0
20,206,0.0011,-0.0004,100.0,518.67,643.05,1597.72,1411.04,14.62,21.61,551.41,2388.19,9062.43,1.3,47.92,520.33,2388.17,8140.91,8.4703,0.03,396,2388,100.0,38.87,23.2369,2,0,-1,1.0
20,206,0.0029,-0.0003,100.0,518.67,642.03,1586.7,1398.77,14.62,21.6,556.76,2388.04,9061.5,1.3,47.26,524.81,2388.0,8144.16,8.3636,0.03,392,2388,100.0,39.21,23.4498,4,4,-1,1.0
20,207,0.0003,0.0,100.0,518.67,643.37,1596.99,1424.85,14.62,21.61,551.63,2388.19,9071.75,1.3,47.99,520.53,2388.18,8140.09,8.4903,0.03,395,2388,100.0,38.53,23.067,2,0,-1,1.0
20,207,0.0,0.0001,100.0,518.67,642.23,1580.78,1401.75,14.62,21.6,557.22,2388.08,9061.63,1.3,47.28,524.96,2388.14,8147.25,8.371,0.03,391,2388,100.0,39.4,23.4243,4,4,-1,1.0
20,208,0.0043,0.0005,100.0,518.67,642.78,1599.24,1426.51,14.62,21.61,552.09,2388.2,9067.88,1.3,48.09,520.71,2388.15,8146.76,8.4899,0.03,394,2388,100.0,38.52,23.1406,2,0,-1,1.0
20,208,-0.0005,-0.0002,100.0,518.67,642.31,1585.4,1400.87,14.62,21.59,557.53,2388.12,9071.9,1.3,47.25,524.6,2388.02,8145.67,8.358,0.03,391,2388,100.0,39.11,23.4248,4,4,-1,1.0
20,209,-0.001,-0.0003,100.0,518.67,642.97,1601.54,1420.31,14.62,21.61,551.36,2388.18,9064.77,1.3,47.89,520.43,2388.18,8146.54,8.4785,0.03,395,2388,100.0,38.58,23.0521,2,0,-1,1.0
20,209,0.0005,-0.0005,100.0,518.67,642.07,1581.63,1402.17,14.62,21.6,557.44,2388.07,9071.3,1.3,47.27,525.27,2388.1,8146.23,8.3588,0.03,393,2388,100.0,39.23,23.4555,4,4,-1,1.0
20,210,-0.0011,-0.0002,100.0,518.67,643.66,1597.72,1420.29,14.62,21.61,552.33,2388.2,9071.39,1.3,47.96,519.74,2388.22,8141.74,8.4903,0.03,395,2388,100.0,38.58,23.2342,2,0,-1,1.0
20,210,-0.0004,-0.0001,100.0,518.67,642.05,1583.62,1393.38,14.62,21.59,556.26,2388.1,9058.93,1.3,47.27,524.6,2388.06,8145.11,8.3676,0.03,392,2388,100.0,39.17,23.5178,4,4,4,1.0
20,211,-0.0005,-0.0003,100.0,518.67,643.74,1595.32,1420.74,14.62,21.61,551.78,2388.25,9068.59,1.3,48.13,520.24,2388.23,8144.78,8.5043,0.03,396,2388,100.0,38.49,23.204,2,0,-1,1.0
20,211,0.0018,-0.0005,100.0,518.67,641.81,1584.71,1392.59,14.62,21.6,557.63,2388.06,9065.59,1.3,47.37,524.91,2388.15,8148.81,8.3587,0.03,392,2388,100.0,39.18,23.553,4,4,-1,1.0
20,212,-0.0035,0.0004,100.0,518.67,643.6,1601.16,1420.51,14.62,21.61,552.08,2388.21,9071.16,1.3,48.02,520.01,2388.2,8141.03,8.4715,0.03,395,2388,100.0,38.67,23.1415,2,0,-1,1.0
20,212,0.0005,-0.0004,100.0,518.67,642.45,1589.72,1398.1,14.62,21.59,556.43,2388.04,9057.21,1.3,47.37,524.29,2388.1,8145.9,8.3396,0.03,391,2388,100.0,39.0,23.4899,4,4,4,1.0
20,213,0.0039,-0.0005,100.0,518.67,643.61,1600.96,1426.23,14.62,21.61,551.96,2388.19,9067.78,1.3,48.04,520.45,2388.22,8148.33,8.5071,0.03,394,2388,100.0,38.69,23.1659,2,0,-1,1.0
20,213,-0.0009,0.0001,100.0,518.67,641.78,1578.71,1396.06,14.62,21.6,557.1,2388.07,9056.99,1.3,47.29,525.07,2388.1,8141.44,8.3486,0.03,392,2388,100.0,39.25,23.4357,4,4,-1,1.0
20,214,0.0016,-0.0005,100.0,518.67,643.6,1598.48,1423.82,14.62,21.61,551.9,2388.22,9071.33,1.3,47.96,519.91,2388.26,8143.42,8.5085,0.03,396,2388,100.0,38.55,22.9923,2,0,-1,1.0
20,214,0.001,0.0001,100.0,518.67,642.25,1586.08,1397.97,14.62,21.59,557.35,2388.05,9067.29,1.3,47.08,524.77,2388.05,8144.77,8.3738,0.03,392,2388,100.0,39.21,23.5117,4,4,-1,1.0
20,215,-0.0037,0.0002,100.0,518.67,643.71,1600.26,1427.83,14.62,21.61,551.37,2388.2,9069.39,1.3,47.95,520.48,2388.2,8143.73,8.5027,0.03,397,2388,100.0,38.42,23.1,2,0,-1,1.0
20,215,-0.0002,0.0004,100.0,518.67,642.39,1580.86,1393.44,14.62,21.59,557.52,2388.12,9060.56,1.3,47.44,524.88,2388.04,8147.71,8.3425,0.03,392,2388,100.0,39.08,23.5,4,4,-1,1.0
20,216,-0.0008,-0.0001,100.0,518.67,643.72,1602.51,1426.99,14.62,21.61,551.65,2388.21,9067.06,1.3,48.01,520.13,2388.21,8144.86,8.5006,0.03,395,2388,100.0,38.64,23.0235,2,0,-1,1.0
20,216,-0.0006,-0.0002,100.0,518.67,641.82,1588.3,1403.4,14.62,21.59,556.66,2388.14,9061.86,1.3,47.05,524.22,2388.02,8145.93,8.3222,0.03,391,2388,100.0,39.13,23.4958,4,4,-1,1.0
20,217,0.0001,0.0003,100.0,518.67,644.12,1600.51,1419.65,14.62,21.61,552.47,2388.25,9061.66,1.3,48.0,520.34,2388.22,8149.11,8.5402,0.03,395,2388,100.0,38.51,23.1025,2,0,-1,1.0
20,217,-0.0007,0.0003,100.0,518.67,642.42,1575.71,1398.56,14.62,21.6,557.04,2388.11,9067.22,1.3,47.12,525.23,2388.1,8146.88,8.3463,0.03,393,2388,100.0,39.3,23.4955,4,4,-1,1.0
20,218,-0.0021,0.0001,100.0,518.67,643.51,1597.19,1426.75,14.62,21.61,551.55,2388.2,9063.1,1.3,47.95,519.41,2388.24,8144.85,8.507,0.03,395,2388,100.0,38.49,23.06,2,0,-1,1.0
20,218,-0.0007,-0.0004,100.0,518.67,642.32,1586.05,1401.23,14.62,21.59,557.6,2388.11,9063.35,1.3,47.27,525.12,2388.08,8151.49,8.3511,0.03,391,2388,100.0,39.1,23.5043,4,4,-1,1.0
20,219,0.0005,-0.0003,100.0,518.67,643.36,1600.44,1424.92,14.62,21.61,551.97,2388.22,9067.7,1.3,47.94,520.04,2388.2,8145.75,8.488,0.03,396,2388,100.0,38.3,23.1529,2,0,-1,1.0
20,219,-0.0026,-0.0001,100.0,518.67,641.89,1578.62,1404.32,14.62,21.59,557.97,2388.09,9069.08,1.3,47.4,525.05,2388.04,8148.3,8.4153,0.03,393,2388,100.0,39.04,23.433,4,4,-1,1.0
20,220,-0.0018,0.0003,100.0,518.67,643.41,1594.88,1426.76,14.62,21.61,552.72,2388.26,9077.09,1.3,47.99,519.72,2388.23,8144.47,8.5325,0.03,396,2388,100.0,38.64,23.1548,2,0,-1,1.0
20,220,-0.0009,0.0005,100.0,518.67,642.5,1593.67,1400.99,14.62,21.59,557.72,2388.14,9057.83,1.3,47.21,525.14,2388.13,8150.19,8.367,0.03,390,2388,100.0,39.14,23.5812,4,4,-1,1.0
20,221,0.0002,0.0004,100.0,518.67,643.17,1601.99,1417.47,14.62,21.61,552.29,2388.17,9073.09,1.3,48.05,519.29,2388.2,8143.57,8.5172,0.03,395,2388,100.0,38.71,23.0966,2,0,-1,1.0
20,221,0.0032,0.0002,100.0,518.67,642.25,1584.22,1400.74,14.62,21.6,557.43,2388.08,9063.22,1.3,47.21,525.47,2388.07,8145.52,8.3703,0.03,394,2388,100.0,39.06,23.5562,4,4,-1,1.0
20,222,0.0033,0.0004,100.0,518.67,643.52,1597.12,1425.51,14.62,21.61,551.92,2388.21,9070.27,1.3,48.13,520.07,2388.28,8149.67,8.4841,0.03,394,2388,100.0,38.35,23.137,2,0,-1,1.0
20,222,-0.0029,0.0004,100.0,518.67,642.33,1598.03,1403.19,14.62,21.59,556.52,2388.15,9064.69,1.3,47.12,524.76,2388.18,8147.95,8.3381,0.03,391,2388,100.0,39.21,23.4333,4,4,-1,1.0
20,223,-0.0023,-0.0004,100.0,518.67,643.47,1600.6,1433.5,14.62,21.61,551.66,2388.18,9074.17,1.3,48.0,520.09,2388.21,8141.72,8.5054,0.03,395,2388,100.0,38.51,23.0636,2,0,-1,1.0
20,223,-0.0009,0.0,100.0,518.67,642.5,1584.33,1398.55,14.62,21.6,557.98,2388.14,9067.31,1.3,47.49,525.42,2388.11,8144.76,8.3802,0.03,390,2388,100.0,39.36,23.4144,4,4,-1,1.0
20,224,-0.0009,0.0003,100.0,518.67,643.13,1599.29,1417.01,14.62,21.61,552.3,2388.23,9072.11,1.3,47.94,519.44,2388.2,8146.11,8.514,0.03,397,2388,100.0,38.56,23.1708,2,0,-1,1.0
20,224,-0.0032,0.0003,100.0,518.67,641.81,1585.1,1405.85,14.62,21.59,558.16,2388.1,9072.32,1.3,47.35,525.71,2388.06,8146.01,8.3568,0.03,392,2388,100.0,39.32,23.6409,4,4,-1,1.0
20,225,-0.0004,0.0003,100.0,518.67,643.89,1595.15,1420.89,14.62,21.61,550.43,2388.22,9076.79,1.3,48.09,519.92,2388.27,8147.28,8.4936,0.03,395,2388,100.0,38.47,23.0928,2,0,-1,1.0
20,225,-0.0003,0.0,100.0,518.67,642.29,1587.19,1406.59,14.62,21.6,558.54,2388.08,9063.75,1.3,47.23,525.67,2388.13,8144.6,8.3965,0.03,392,2388,100.0,39.11,23.5843,4,4,-1,1.0
20,226,-0.002,-0.0,100.0,518.67,643.49,1597.07,1425.52,14.62,21.61,551.51,2388.23,9074.17,1.3,48.04,520.1,2388.24,8140.46,8.51,0.03,395,2388,100.0,38.61,23.1189,2,0,-1,1.0
20,226,0.0003,0.0001,100.0,518.67,642.53,1582.77,1396.17,14.62,21.59,557.11,2388.05,9062.74,1.3,47.45,525.19,2388.12,8143.41,8.3389,0.03,393,2388,100.0,39.27,23.4748,4,4,-1,1.0
20,227,-0.0021,-0.0002,100.0,518.67,643.3,1600.38,1426.9,14.62,21.61,551.86,2388.18,9068.48,1.3,48.19,520.43,2388.25,8139.99,8.5451,0.03,396,2388,100.0,38.43,23.0524,2,0,-1,1.0
20,227,-0.0016,0.0,100.0,518.67,642.6,1583.84,1403.72,14.62,21.6,557.88,2388.16,9065.59,1.3,47.48,525.09,2388.17,8150.37,8.3533,0.03,391,2388,100.0,39.07,23.3855,4,4,-1,1.0
20,228,0.0009,0.0005,100.0,518.67,644.03,1592.36,1423.29,14.62,21.61,550.78,2388.19,9073.6,1.3,47.99,520.05,2388.22,8145.38,8.5072,0.03,395,2388,100.0,38.58,23.1634,2,0,-1,1.0
20,228,0.004,-0.0002,100.0,518.67,642.43,1588.28,1403.45,14.62,21.59,557.9,2388.08,9063.18,1.3,47.4,525.7,2388.13,8151.13,8.3789,0.03,393,2388,100.0,39.21,23.4931,4,4,-1,1.0
20,229,-0.0012,0.0005,100.0,518.67,643.34,1597.71,1429.25,14.62,21.61,551.15,2388.23,9078.22,1.3,48.21,520.01,2388.22,8149.06,8.4967,0.03,395,2388,100.0,38.38,23.0636,2,0,-1,1.0
20,229,0.0006,0.0005,100.0,518.67,642.41,1580.78,1402.93,14.62,21.59,557.27,2388.07,9062.35,1.3,47.24,525.39,2388.07,8152.09,8.3728,0.03,393,2388,100.0,39.19,23.5756,4,4,-1,1.0
20,230,-0.001,-0.0,100.0,518.67,643.57,1605.67,1431.45,14.62,21.61,552.2,2388.24,9072.49,1.3,48.16,520.12,2388.24,8144.08,8.4887,0.03,396,2388,100.0,38.6,23.1231,2,0,-1,1.0
20,230,0.0004,-0.0004,100.0,518.67,642.21,1577.75,1396.55,14.62,21.59,557.64,2388.1,9071.98,1.3,47.3,525.47,2388.11,8148.92,8.3245,0.03,393,2388,100.0,39.18,23.5513,4,4,-1,1.0
20,231,0.0022,-0.0003,100.0,518.67,643.89,1603.35,1429.72,14.62,21.61,550.84,2388.22,9075.48,1.3,48.41,519.74,2388.22,8146.48,8.48,0.03,397,2388,100.0,38.74,22.9885,2,0,-1,1.0
20,231,0.0014,-0.0,100.0,518.67,642.95,1584.68,1406.71,14.62,21.59,557.81,2388.18,9065.55,1.3,47.41,525.41,2388.09,8149.33,8.2999,0.03,391,2388,100.0,39.09,23.5704,4,4,-1,1.0
20,232,-0.0003,0.0,100.0,518.67,643.85,1608.02,1432.08,14.62,21.61,551.34,2388.27,9075.69,1.3,48.17,519.28,2388.29,8139.51,8.523,0.03,397,2388,100.0,38.33,23.146,2,0,-1,1.0
20,232,-0.0027,0.0,100.0,518.67,642.21,1584.99,1397.4,14.62,21.59,556.93,2388.11,9063.77,1.3,47.35,524.99,2388.17,8147.15,8.3256,0.03,391,2388,100.0,39.14,23.4436,4,4,-1,1.0
20,233,-0.0012,-0.0001,100.0,518.67,643.93,1601.9,1437.23,14.62,21.61,551.67,2388.26,9077.16,1.3,48.23,519.97,2388.23,8143.94,8.5058,0.03,396,2388,100.0,38.46,22.9783,2,0,-1,1.0
20,233,0.0021,0.0001,100.0,518.67,642.35,1591.75,1395.17,14.62,21.6,557.89,2388.09,9070.12,1.3,47.19,525.46,2388.15,8148.77,8.3596,0.03,392,2388,100.0,39.23,23.6643,4,4,4,1.0
20,234,0.0011,-0.0004,100.0,518.67,643.86,1598.43,1430.93,14.62,21.61,551.74,2388.3,9070.66,1.3,48.15,519.73,2388.25,8143.3,8.5433,0.03,397,2388,100.0,38.57,22.9964,2,0,-1,1.0
